question_id,temporal_distance,recency_score,subject_fact_count,overlap_count,subject_fact_density,domain,task_family,as_of_day,subject
q156,1,0.016949152542372836,14,39,0.35,slow,CurrentQuery,59,spec_9
q156,53,0.8983050847457628,24,39,0.6,medium,DecayTrap,7,mdl_5
q156,55,0.9322033898305084,42,19,2.1,fast,OverlapQuery,5,sts12
q1560,60,1.0,21,59,0.35,slow,ChangeDetection,0,spec_12
q1560,5,0.0847457627118644,15,39,0.375,slow,PastQueryTrap,55,hardware_0
q1560,58,0.9830508474576272,48,69,0.6857142857142857,fast,OverlapTrap,2,inc_7
q1560,36,0.6101694915254237,42,19,2.1,fast,OverlapQuery,24,sts11
q1561,60,1.0,21,59,0.35,slow,ChangeDetection,0,spec_12
q1561,5,0.0847457627118644,17,49,0.34,medium,CurrentQuery,55,api_1
q1561,57,0.9661016949152542,19,39,0.475,medium,OverlapTrap,3,mdl_9
q1561,12,0.2033898305084746,46,19,2.3,fast,OverlapQuery,48,sts6
q1562,60,1.0,17,59,0.2833333333333333,slow,ChangeDetection,0,hardware_23
q1562,52,0.8813559322033898,48,79,0.6,fast,PastQueryTrap,8,docs_17
q1562,4,0.06779661016949157,14,39,0.35,medium,CurrentQuery,56,api_12
q1562,49,0.8305084745762712,45,19,2.25,fast,PastQueryTrap,11,sts13
q1563,60,1.0,25,79,0.3125,medium,ChangeDetection,0,api_2
q1563,60,1.0,48,79,0.6,fast,ChangeDetection,0,status_21
q1563,57,0.9661016949152542,46,69,0.6571428571428571,fast,OverlapTrap,3,inc_16
q1563,24,0.4067796610169492,15,9,1.5,medium,PastQueryTrap,36,api1
q1564,60,1.0,14,59,0.23333333333333334,slow,ChangeDetection,0,spec_21
q1564,50,0.847457627118644,45,79,0.5625,fast,PastQueryTrap,10,status_27
q1564,0,0.0,50,69,0.7142857142857143,fast,CurrentQuery,60,doc_7
q1564,0,0.0,45,19,2.25,fast,CurrentQuery,60,sts13
q1565,60,1.0,21,79,0.2625,medium,ChangeDetection,0,model_1
q1565,0,0.0,47,79,0.5875,fast,CurrentQuery,60,status_24
q1565,37,0.6271186440677966,11,29,0.36666666666666664,slow,PastQueryTrap,23,hw_0
q1565,0,0.0,43,19,2.15,fast,CurrentQuery,60,sts14
q1566,60,1.0,25,79,0.3125,medium,ChangeDetection,0,api_4
q1566,5,0.0847457627118644,12,39,0.3,slow,CurrentQuery,55,hardware_10
q1566,6,0.10169491525423724,10,9,1.0,medium,CurrentQuery,54,api3
q1567,60,1.0,37,69,0.5285714285714286,fast,ChangeDetection,0,incident_5
q1567,13,0.22033898305084743,40,79,0.5,fast,PastQueryTrap,47,incident_2
q1567,47,0.7966101694915254,52,69,0.7428571428571429,fast,DecayTrap,13,inc_6
q1567,7,0.11864406779661019,14,9,1.4,medium,PastQueryTrap,53,api9
q1568,60,1.0,31,79,0.3875,medium,ChangeDetection,0,model_11
q1568,1,0.016949152542372836,28,49,0.56,medium,CurrentQuery,59,api_5
q1568,56,0.9491525423728814,20,39,0.5,medium,OverlapTrap,4,mdl_10
q1568,12,0.2033898305084746,7,9,0.7,slow,CurrentQuery,48,hw0
q1569,60,1.0,41,69,0.5857142857142857,fast,ChangeDetection,0,status_18
q1569,0,0.0,46,79,0.575,fast,CurrentQuery,60,incident_12
q1569,46,0.7796610169491526,9,29,0.3,slow,DecayTrap,14,spec_1
q1569,2,0.03389830508474578,9,9,0.9,slow,CurrentQuery,58,hw7
q157,20,0.3389830508474576,25,79,0.3125,medium,AsOfQA,40,model_7
q157,9,0.15254237288135597,17,49,0.34,medium,PastQueryTrap,51,api_1
q157,0,0.0,43,19,2.15,fast,CurrentQuery,60,sts14
q1570,60,1.0,12,59,0.2,slow,ChangeDetection,0,hardware_20
q1570,60,1.0,10,39,0.25,slow,ChangeDetection,0,spec_14
q1570,0,0.0,48,69,0.6857142857142857,fast,CurrentQuery,60,inc_18
q1570,18,0.30508474576271183,43,19,2.15,fast,PastQueryTrap,42,sts17
q1571,60,1.0,37,69,0.5285714285714286,fast,ChangeDetection,0,status_10
q1571,55,0.9322033898305084,14,49,0.28,medium,PastQueryTrap,5,api_12
q1571,56,0.9491525423728814,11,29,0.36666666666666664,slow,OverlapTrap,4,spec_7
q1571,16,0.27118644067796616,8,9,0.8,medium,PastQueryTrap,44,api6
q1572,60,1.0,23,79,0.2875,medium,ChangeDetection,0,api_3
q1572,24,0.4067796610169492,48,79,0.6,fast,PastQueryTrap,36,status_26
q1572,0,0.0,43,69,0.6142857142857143,fast,CurrentQuery,60,doc_17
q1572,2,0.03389830508474578,5,9,0.5,slow,CurrentQuery,58,hw2
q1573,60,1.0,16,59,0.26666666666666666,slow,ChangeDetection,0,hardware_2
q1573,28,0.47457627118644063,46,79,0.575,fast,PastQueryTrap,32,docs_14
q1573,0,0.0,48,69,0.6857142857142857,fast,CurrentQuery,60,sts_19
q1573,13,0.22033898305084743,43,19,2.15,fast,OverlapQuery,47,sts14
q1574,60,1.0,10,59,0.16666666666666666,slow,ChangeDetection,0,hardware_10
q1574,55,0.9322033898305084,45,79,0.5625,fast,PastQueryTrap,5,docs_2
q1574,59,1.0,22,39,0.55,medium,PastQueryTrap,1,prc_0
q1574,0,0.0,42,19,2.1,fast,CurrentQuery,60,sts12
q1575,60,1.0,28,79,0.35,medium,ChangeDetection,0,api_1
q1575,60,1.0,18,39,0.45,slow,ChangeDetection,0,spec_10
q1575,43,0.728813559322034,45,69,0.6428571428571429,fast,PastQueryTrap,17,inc_0
q1575,49,0.8305084745762712,5,9,0.5,slow,OverlapQuery,11,hw3
q1576,60,1.0,10,59,0.16666666666666666,slow,ChangeDetection,0,hardware_10
q1576,0,0.0,46,79,0.575,fast,CurrentQuery,60,docs_7
q1576,54,0.9152542372881356,46,69,0.6571428571428571,fast,DecayTrap,6,doc_5
q1576,12,0.2033898305084746,7,9,0.7,slow,CurrentQuery,48,hw0
q1577,60,1.0,37,69,0.5285714285714286,fast,ChangeDetection,0,incident_5
q1577,0,0.0,44,79,0.55,fast,CurrentQuery,60,incident_13
q1577,55,0.9322033898305084,24,39,0.6,medium,OverlapTrap,5,mdl_5
q1577,0,0.0,42,19,2.1,fast,CurrentQuery,60,sts12
q1578,60,1.0,21,59,0.35,slow,ChangeDetection,0,spec_12
q1578,0,0.0,41,79,0.5125,fast,CurrentQuery,60,incident_9
q1578,57,0.9661016949152542,13,39,0.325,medium,OverlapTrap,3,api_6
q1578,17,0.288135593220339,11,9,1.1,slow,OverlapQuery,43,hw6
q1579,60,1.0,28,69,0.4,fast,ChangeDetection,0,docs_6
q1579,45,0.7627118644067796,41,79,0.5125,fast,PastQueryTrap,15,incident_21
q1579,42,0.711864406779661,18,39,0.45,medium,OverlapTrap,18,api_14
q1579,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts16
q158,15,0.2542372881355932,16,59,0.26666666666666666,slow,AsOfQA,45,spec_18
q158,3,0.05084745762711862,48,79,0.6,fast,PastQueryTrap,57,docs_17
q158,0,0.0,52,69,0.7428571428571429,fast,CurrentQuery,60,sts_21
q158,1,0.016949152542372836,5,9,0.5,slow,CurrentQuery,59,hw2
q1580,60,1.0,44,69,0.6285714285714286,fast,ChangeDetection,0,incident_4
q1580,23,0.38983050847457623,37,79,0.4625,fast,PastQueryTrap,37,docs_12
q1580,11,0.18644067796610164,49,69,0.7,fast,PastQueryTrap,49,inc_2
q1580,1,0.016949152542372836,13,9,1.3,slow,CurrentQuery,59,hw1
q1581,60,1.0,9,59,0.15,slow,ChangeDetection,0,spec_22
q1581,18,0.30508474576271183,41,79,0.5125,fast,PastQueryTrap,42,incident_9
q1581,11,0.18644067796610164,20,39,0.5,medium,PastQueryTrap,49,mdl_1
q1581,47,0.7966101694915254,10,9,1.0,medium,OverlapQuery,13,api8
q1582,60,1.0,15,59,0.25,slow,ChangeDetection,0,spec_3
q1582,19,0.3220338983050848,47,79,0.5875,fast,PastQueryTrap,41,status_12
q1582,0,0.0,49,69,0.7,fast,PastQueryTrap,60,doc_18
q1582,41,0.6949152542372881,51,19,2.55,fast,OverlapQuery,19,sts15
q1583,60,1.0,28,79,0.35,medium,ChangeDetection,0,model_25
q1583,9,0.15254237288135597,48,79,0.6,fast,PastQueryTrap,51,status_21
q1583,47,0.7966101694915254,13,39,0.325,medium,DecayTrap,13,api_6
q1583,3,0.05084745762711862,8,9,0.8,medium,PastQueryTrap,57,api6
q1584,60,1.0,41,69,0.5857142857142857,fast,ChangeDetection,0,status_18
q1584,25,0.423728813559322,28,49,0.56,medium,PastQueryTrap,35,api_5
q1584,6,0.10169491525423724,45,69,0.6428571428571429,fast,PastQueryTrap,54,inc_9
q1584,1,0.016949152542372836,44,19,2.2,fast,CurrentQuery,59,sts5
q1585,60,1.0,24,79,0.3,medium,ChangeDetection,0,model_15
q1585,15,0.2542372881355932,16,39,0.4,slow,PastQueryTrap,45,spec_6
q1585,54,0.9152542372881356,28,39,0.7,medium,DecayTrap,6,api_4
q1585,47,0.7966101694915254,44,19,2.2,fast,OverlapQuery,13,sts4
q1586,60,1.0,35,69,0.5,fast,ChangeDetection,0,incident_23
q1586,40,0.6779661016949152,8,39,0.2,slow,PastQueryTrap,20,spec_3
q1586,56,0.9491525423728814,52,69,0.7428571428571429,fast,OverlapTrap,4,inc_6
q1586,1,0.016949152542372836,42,19,2.1,fast,OverlapQuery,59,sts3
q1587,60,1.0,11,59,0.18333333333333332,slow,ChangeDetection,0,spec_24
q1587,0,0.0,45,79,0.5625,fast,CurrentQuery,60,incident_8
q1587,0,0.0,18,39,0.45,medium,CurrentQuery,60,prc_4
q1587,41,0.6949152542372881,20,9,2.0,medium,OverlapQuery,19,api7
q1588,60,1.0,37,69,0.5285714285714286,fast,ChangeDetection,0,status_20
q1588,23,0.38983050847457623,48,79,0.6,fast,PastQueryTrap,37,incident_1
q1588,56,0.9491525423728814,48,69,0.6857142857142857,fast,OverlapTrap,4,sts_22
q1588,0,0.0,6,9,0.6,slow,CurrentQuery,60,hw4
q1589,60,1.0,33,69,0.4714285714285714,fast,ChangeDetection,0,docs_18
q1589,1,0.016949152542372836,10,39,0.25,slow,CurrentQuery,59,spec_14
q1589,35,0.5932203389830508,28,39,0.7,medium,PastQueryTrap,25,api_4
q1589,9,0.15254237288135597,7,9,0.7,slow,CurrentQuery,51,hw0
q159,16,0.27118644067796616,25,79,0.3125,medium,AsOfQA,44,pricing_8
q159,38,0.6440677966101696,19,49,0.38,medium,PastQueryTrap,22,pricing_3
q159,13,0.22033898305084743,11,39,0.275,medium,PastQueryTrap,47,prc_7
q159,49,0.8305084745762712,20,9,2.0,medium,OverlapQuery,11,api4
q1590,60,1.0,20,59,0.3333333333333333,slow,ChangeDetection,0,spec_15
q1590,60,1.0,47,79,0.5875,fast,ChangeDetection,0,status_24
q1590,4,0.06779661016949157,43,69,0.6142857142857143,fast,PastQueryTrap,56,doc_17
q1590,20,0.3389830508474576,7,9,0.7,slow,OverlapQuery,40,hw8
q1591,60,1.0,23,79,0.2875,medium,ChangeDetection,0,model_19
q1591,60,1.0,39,79,0.4875,fast,ChangeDetection,0,status_6
q1591,58,0.9830508474576272,10,29,0.3333333333333333,slow,OverlapTrap,2,hw_10
q1591,14,0.23728813559322037,4,9,0.4,slow,OverlapQuery,46,hw9
q1592,60,1.0,14,59,0.23333333333333334,slow,ChangeDetection,0,hardware_3
q1592,0,0.0,15,39,0.375,slow,CurrentQuery,60,hardware_12
q1592,48,0.8135593220338984,18,39,0.45,medium,DecayTrap,12,mdl_13
q1592,1,0.016949152542372836,22,9,2.2,medium,PastQueryTrap,59,api2
q1593,60,1.0,20,59,0.3333333333333333,slow,ChangeDetection,0,spec_13
q1593,59,1.0,8,39,0.2,slow,PastQueryTrap,1,spec_3
q1593,53,0.8983050847457628,8,29,0.26666666666666666,slow,DecayTrap,7,spec_13
q1593,49,0.8305084745762712,5,9,0.5,slow,OverlapQuery,11,hw3
q1594,60,1.0,37,69,0.5285714285714286,fast,ChangeDetection,0,status_10
q1594,19,0.3220338983050848,39,79,0.4875,fast,PastQueryTrap,41,status_6
q1594,2,0.03389830508474578,23,39,0.575,medium,CurrentQuery,58,api_9
q1594,33,0.5593220338983051,44,19,2.2,fast,PastQueryTrap,27,sts5
q1595,60,1.0,12,59,0.2,slow,ChangeDetection,0,spec_17
q1595,0,0.0,36,79,0.45,fast,CurrentQuery,60,docs_18
q1595,0,0.0,10,9,1.0,medium,CurrentQuery,60,api8
q1596,60,1.0,26,79,0.325,medium,ChangeDetection,0,pricing_6
q1596,60,1.0,48,79,0.6,fast,ChangeDetection,0,status_21
q1596,58,0.9830508474576272,50,69,0.7142857142857143,fast,PastQueryTrap,2,inc_20
q1596,27,0.4576271186440678,10,9,1.0,medium,OverlapQuery,33,api8
q1597,60,1.0,16,59,0.26666666666666666,slow,ChangeDetection,0,spec_18
q1597,3,0.05084745762711862,36,79,0.45,fast,PastQueryTrap,57,docs_18
q1597,50,0.847457627118644,52,69,0.7428571428571429,fast,DecayTrap,10,sts_1
q1597,0,0.0,8,9,0.8,medium,CurrentQuery,60,api6
q1598,60,1.0,32,69,0.45714285714285713,fast,ChangeDetection,0,docs_4
q1598,54,0.9152542372881356,42,79,0.525,fast,PastQueryTrap,6,status_15
q1598,4,0.06779661016949157,11,29,0.36666666666666664,slow,CurrentQuery,56,spec_10
q1598,0,0.0,46,19,2.3,fast,CurrentQuery,60,sts10
q1599,60,1.0,11,59,0.18333333333333332,slow,ChangeDetection,0,spec_24
q1599,0,0.0,39,79,0.4875,fast,CurrentQuery,60,docs_5
q1599,52,0.8813559322033898,45,69,0.6428571428571429,fast,DecayTrap,8,doc_19
q1599,52,0.8813559322033898,9,9,0.9,slow,PastQueryTrap,8,hw7
q16,39,0.6610169491525424,25,79,0.3125,medium,AsOfQA,21,model_7
q16,60,1.0,34,79,0.425,fast,ChangeDetection,0,incident_22
q16,11,0.18644067796610164,50,69,0.7142857142857143,fast,PastQueryTrap,49,inc_20
q16,3,0.05084745762711862,5,9,0.5,slow,PastQueryTrap,57,hw2
q160,2,0.03389830508474578,24,79,0.3,medium,AsOfQA,58,model_15
q160,60,1.0,12,49,0.24,medium,ChangeDetection,0,model_0
q160,1,0.016949152542372836,48,69,0.6857142857142857,fast,CurrentQuery,59,sts_22
q160,54,0.9152542372881356,9,9,0.9,slow,OverlapQuery,6,hw7
q1600,60,1.0,34,69,0.4857142857142857,fast,ChangeDetection,0,incident_20
q1600,0,0.0,22,49,0.44,medium,CurrentQuery,60,model_9
q1600,1,0.016949152542372836,25,39,0.625,medium,CurrentQuery,59,prc_6
q1600,6,0.10169491525423724,10,9,1.0,medium,CurrentQuery,54,api3
q1601,60,1.0,40,69,0.5714285714285714,fast,CausalQuery,0,docs_7
q1601,60,1.0,30,49,0.6,medium,ChangeDetection,0,model_10
q1601,53,0.8983050847457628,48,69,0.6857142857142857,fast,DecayTrap,7,inc_21
q1601,14,0.23728813559322037,7,9,0.7,slow,CurrentQuery,46,hw0
q1602,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,docs_9
q1602,32,0.5423728813559322,46,79,0.575,fast,PastQueryTrap,28,docs_14
q1602,20,0.3389830508474576,49,69,0.7,fast,PastQueryTrap,40,sts_8
q1602,2,0.03389830508474578,44,19,2.2,fast,OverlapQuery,58,sts1
q1603,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,status_22
q1603,13,0.22033898305084743,16,39,0.4,slow,PastQueryTrap,47,spec_6
q1603,46,0.7796610169491526,13,29,0.43333333333333335,slow,OverlapTrap,14,spec_5
q1603,18,0.30508474576271183,42,19,2.1,fast,OverlapQuery,42,sts12
q1604,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_23
q1604,60,1.0,8,39,0.2,slow,ChangeDetection,0,spec_3
q1604,0,0.0,49,69,0.7,fast,CurrentQuery,60,inc_2
q1604,1,0.016949152542372836,7,9,0.7,slow,CurrentQuery,59,hw0
q1605,60,1.0,23,79,0.2875,medium,CausalQuery,0,model_21
q1605,60,1.0,20,49,0.4,medium,ChangeDetection,0,api_2
q1605,57,0.9661016949152542,5,29,0.16666666666666666,slow,PastQueryTrap,3,spec_4
q1605,50,0.847457627118644,12,9,1.2,medium,OverlapQuery,10,api5
q1606,60,1.0,42,69,0.6,fast,CausalQuery,0,docs_13
q1606,55,0.9322033898305084,45,79,0.5625,fast,PastQueryTrap,5,incident_8
q1606,0,0.0,50,69,0.7142857142857143,fast,CurrentQuery,60,doc_1
q1606,1,0.016949152542372836,13,9,1.3,medium,CurrentQuery,59,api0
q1607,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1607,6,0.10169491525423724,15,39,0.375,slow,PastQueryTrap,54,hardware_12
q1607,49,0.8305084745762712,10,39,0.25,medium,OverlapTrap,11,mdl_2
q1607,0,0.0,9,9,0.9,slow,CurrentQuery,60,hw7
q1608,60,1.0,34,69,0.4857142857142857,fast,CausalQuery,0,incident_20
q1608,0,0.0,20,49,0.4,medium,CurrentQuery,60,model_7
q1608,58,0.9830508474576272,10,39,0.25,medium,PastQueryTrap,2,mdl_2
q1608,19,0.3220338983050848,6,9,0.6,slow,PastQueryTrap,41,hw4
q1609,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,status_15
q1609,4,0.06779661016949157,41,79,0.5125,fast,PastQueryTrap,56,status_8
q1609,57,0.9661016949152542,49,69,0.7,fast,OverlapTrap,3,doc_2
q1609,15,0.2542372881355932,43,19,2.15,fast,PastQueryTrap,45,sts2
q161,36,0.6101694915254237,27,79,0.3375,medium,AsOfQA,24,model_12
q161,0,0.0,12,39,0.3,slow,CurrentQuery,60,hardware_1
q161,54,0.9152542372881356,45,69,0.6428571428571429,fast,DecayTrap,6,inc_14
q161,0,0.0,10,9,1.0,medium,CurrentQuery,60,api8
q1610,60,1.0,12,59,0.2,slow,CausalQuery,0,spec_10
q1610,31,0.5254237288135593,39,79,0.4875,fast,PastQueryTrap,29,incident_17
q1610,33,0.5593220338983051,45,69,0.6428571428571429,fast,PastQueryTrap,27,sts_16
q1610,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts8
q1611,60,1.0,34,69,0.4857142857142857,fast,CausalQuery,0,incident_20
q1611,52,0.8813559322033898,45,79,0.5625,fast,PastQueryTrap,8,docs_2
q1611,0,0.0,19,39,0.475,medium,CurrentQuery,60,mdl_9
q1611,11,0.18644067796610164,51,19,2.55,fast,OverlapQuery,49,sts15
q1612,60,1.0,34,69,0.4857142857142857,fast,CausalQuery,0,status_16
q1612,60,1.0,26,49,0.52,medium,ChangeDetection,0,model_11
q1612,44,0.7457627118644068,50,69,0.7142857142857143,fast,DecayTrap,16,doc_10
q1612,57,0.9661016949152542,15,9,1.5,medium,OverlapQuery,3,api1
q1613,60,1.0,42,69,0.6,fast,CausalQuery,0,docs_13
q1613,1,0.016949152542372836,46,79,0.575,fast,CurrentQuery,59,status_18
q1613,0,0.0,16,39,0.4,medium,CurrentQuery,60,prc_2
q1613,3,0.05084745762711862,9,9,0.9,slow,CurrentQuery,57,hw7
q1614,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_16
q1614,60,1.0,21,49,0.42,medium,ChangeDetection,0,api_8
q1614,49,0.8305084745762712,39,69,0.5571428571428572,fast,DecayTrap,11,inc_5
q1614,1,0.016949152542372836,44,19,2.2,fast,CurrentQuery,59,sts5
q1615,60,1.0,12,59,0.2,slow,CausalQuery,0,spec_10
q1615,2,0.03389830508474578,24,49,0.48,medium,PastQueryTrap,58,model_8
q1615,57,0.9661016949152542,51,69,0.7285714285714285,fast,OverlapTrap,3,sts_4
q1615,10,0.1694915254237288,6,9,0.6,slow,PastQueryTrap,50,hw5
q1616,60,1.0,42,69,0.6,fast,CausalQuery,0,docs_13
q1616,60,1.0,39,79,0.4875,fast,ChangeDetection,0,status_6
q1616,47,0.7966101694915254,45,69,0.6428571428571429,fast,DecayTrap,13,inc_0
q1616,30,0.5084745762711864,50,19,2.5,fast,OverlapQuery,30,sts19
q1617,60,1.0,40,69,0.5714285714285714,fast,CausalQuery,0,docs_7
q1617,60,1.0,43,79,0.5375,fast,ChangeDetection,0,docs_19
q1617,35,0.5932203389830508,5,29,0.16666666666666666,slow,OverlapTrap,25,spec_11
q1617,3,0.05084745762711862,11,9,1.1,slow,CurrentQuery,57,hw6
q1618,60,1.0,34,69,0.4857142857142857,fast,CausalQuery,0,incident_20
q1618,0,0.0,19,49,0.38,medium,CurrentQuery,60,model_13
q1618,53,0.8983050847457628,11,39,0.275,medium,OverlapTrap,7,prc_7
q1618,0,0.0,14,9,1.4,medium,CurrentQuery,60,api9
q1619,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_16
q1619,45,0.7627118644067796,17,49,0.34,medium,PastQueryTrap,15,api_6
q1619,8,0.13559322033898302,9,29,0.3,slow,PastQueryTrap,52,hw_7
q1619,1,0.016949152542372836,51,19,2.55,fast,CurrentQuery,59,sts15
q162,51,0.864406779661017,40,69,0.5714285714285714,fast,AsOfQA,9,docs_2
q162,60,1.0,45,79,0.5625,fast,ChangeDetection,0,status_10
q162,52,0.8813559322033898,8,29,0.26666666666666666,slow,DecayTrap,8,spec_9
q162,0,0.0,8,9,0.8,medium,CurrentQuery,60,api6
q1620,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_23
q1620,0,0.0,47,79,0.5875,fast,CurrentQuery,60,status_24
q1620,23,0.38983050847457623,49,69,0.7,fast,PastQueryTrap,37,doc_2
q1620,26,0.44067796610169496,47,19,2.35,fast,OverlapQuery,34,sts8
q1621,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,status_15
q1621,16,0.27118644067796616,43,79,0.5375,fast,PastQueryTrap,44,status_14
q1621,47,0.7966101694915254,14,39,0.35,medium,DecayTrap,13,api_12
q1621,12,0.2033898305084746,7,9,0.7,slow,CurrentQuery,48,hw0
q1622,60,1.0,27,79,0.3375,medium,CausalQuery,0,model_12
q1622,36,0.6101694915254237,41,79,0.5125,fast,PastQueryTrap,24,incident_24
q1622,56,0.9491525423728814,47,69,0.6714285714285714,fast,OverlapTrap,4,sts_23
q1622,48,0.8135593220338984,7,9,0.7,slow,PastQueryTrap,12,hw8
q1623,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_23
q1623,0,0.0,17,49,0.34,medium,CurrentQuery,60,pricing_8
q1623,57,0.9661016949152542,49,69,0.7,fast,OverlapTrap,3,doc_18
q1623,22,0.3728813559322034,7,9,0.7,slow,PastQueryTrap,38,hw8
q1624,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1624,0,0.0,48,79,0.6,fast,CurrentQuery,60,status_5
q1624,1,0.016949152542372836,10,39,0.25,medium,CurrentQuery,59,mdl_2
q1624,1,0.016949152542372836,5,9,0.5,slow,OverlapQuery,59,hw2
q1625,60,1.0,12,59,0.2,slow,CausalQuery,0,spec_10
q1625,37,0.6271186440677966,21,49,0.42,medium,PastQueryTrap,23,pricing_0
q1625,49,0.8305084745762712,47,69,0.6714285714285714,fast,DecayTrap,11,sts_23
q1625,42,0.711864406779661,45,19,2.25,fast,PastQueryTrap,18,sts13
q1626,60,1.0,40,69,0.5714285714285714,fast,CausalQuery,0,docs_7
q1626,5,0.0847457627118644,15,49,0.3,medium,CurrentQuery,55,model_19
q1626,46,0.7796610169491526,18,39,0.45,medium,DecayTrap,14,prc_4
q1626,1,0.016949152542372836,13,9,1.3,medium,CurrentQuery,59,api0
q1627,60,1.0,15,59,0.25,slow,CausalQuery,0,spec_5
q1627,13,0.22033898305084743,24,49,0.48,medium,PastQueryTrap,47,model_17
q1627,49,0.8305084745762712,50,69,0.7142857142857143,fast,DecayTrap,11,sts_15
q1627,52,0.8813559322033898,6,9,0.6,slow,PastQueryTrap,8,hw5
q1628,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,status_22
q1628,6,0.10169491525423724,18,39,0.45,slow,CurrentQuery,54,hardware_9
q1628,0,0.0,12,39,0.3,medium,CurrentQuery,60,api_2
q1628,27,0.4576271186440678,42,19,2.1,fast,OverlapQuery,33,sts3
q1629,60,1.0,12,59,0.2,slow,CausalQuery,0,spec_10
q1629,18,0.30508474576271183,19,49,0.38,medium,PastQueryTrap,42,api_9
q1629,54,0.9152542372881356,20,39,0.5,medium,OverlapTrap,6,mdl_8
q1629,50,0.847457627118644,4,9,0.4,slow,PastQueryTrap,10,hw9
q163,49,0.8305084745762712,31,69,0.44285714285714284,fast,AsOfQA,11,docs_14
q163,31,0.5254237288135593,20,49,0.4,medium,PastQueryTrap,29,api_2
q163,59,1.0,12,29,0.4,slow,PastQueryTrap,1,spec_0
q163,52,0.8813559322033898,15,9,1.5,medium,OverlapQuery,8,api1
q1630,60,1.0,30,69,0.42857142857142855,fast,CausalQuery,0,docs_3
q1630,9,0.15254237288135597,43,79,0.5375,fast,PastQueryTrap,51,status_16
q1630,37,0.6271186440677966,50,69,0.7142857142857143,fast,PastQueryTrap,23,doc_10
q1630,38,0.6440677966101696,5,9,0.5,slow,PastQueryTrap,22,hw3
q1631,60,1.0,31,69,0.44285714285714284,fast,CausalQuery,0,docs_14
q1631,0,0.0,39,79,0.4875,fast,CurrentQuery,60,incident_20
q1631,55,0.9322033898305084,47,69,0.6714285714285714,fast,OverlapTrap,5,sts_2
q1631,9,0.15254237288135597,7,9,0.7,slow,OverlapQuery,51,hw8
q1632,60,1.0,40,69,0.5714285714285714,fast,CausalQuery,0,docs_7
q1632,0,0.0,37,79,0.4625,fast,CurrentQuery,60,docs_12
q1632,0,0.0,48,19,2.4,fast,CurrentQuery,60,sts9
q1633,60,1.0,30,69,0.42857142857142855,fast,CausalQuery,0,docs_3
q1633,26,0.44067796610169496,46,79,0.575,fast,PastQueryTrap,34,status_18
q1633,51,0.864406779661017,19,39,0.475,medium,DecayTrap,9,api_1
q1633,42,0.711864406779661,13,9,1.3,slow,OverlapQuery,18,hw1
q1634,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1634,0,0.0,25,49,0.5,medium,CurrentQuery,60,api_3
q1634,47,0.7966101694915254,46,69,0.6571428571428571,fast,DecayTrap,13,inc_15
q1634,44,0.7457627118644068,10,9,1.0,medium,OverlapQuery,16,api8
q1635,60,1.0,34,69,0.4857142857142857,fast,CausalQuery,0,status_16
q1635,60,1.0,41,79,0.5125,fast,ChangeDetection,0,status_8
q1635,53,0.8983050847457628,15,39,0.375,medium,PastQueryTrap,7,api_5
q1635,0,0.0,50,19,2.5,fast,CurrentQuery,60,sts19
q1636,60,1.0,42,69,0.6,fast,CausalQuery,0,docs_13
q1636,60,1.0,7,39,0.175,slow,ChangeDetection,0,spec_12
